Date,Open,High,Low,Close,Adj Close,Volume
2018-07-26,1610.000000,1625.000000,1610.000000,1615.000000,1470.394897,30508200
2018-07-27,1615.000000,1625.000000,1610.000000,1620.000000,1474.947144,41807300
2018-07-30,1620.000000,1625.000000,1610.000000,1615.000000,1470.394897,29190500
2018-07-31,1615.000000,1620.000000,1610.000000,1615.000000,1470.394897,21428800
2018-08-01,1615.000000,1625.000000,1610.000000,1615.000000,1470.394897,21089900
2018-08-02,1615.000000,1630.000000,1610.000000,1620.000000,1474.947144,15328000
2018-08-03,1620.000000,1625.000000,1615.000000,1620.000000,1474.947144,9911600
2018-08-06,1620.000000,1630.000000,1615.000000,1625.000000,1479.499390,20676500
2018-08-07,1625.000000,1630.000000,1620.000000,1625.000000,1479.499390,23874400
2018-08-08,1625.000000,1630.000000,1620.000000,1625.000000,1479.499390,26769200
2018-08-09,1625.000000,1635.000000,1620.000000,1625.000000,1479.499390,36217700
2018-08-10,1625.000000,1630.000000,1620.000000,1625.000000,1479.499390,18298400
2018-08-13,1625.000000,1625.000000,1590.000000,1610.000000,1465.842529,35347600
2018-08-14,1610.000000,1615.000000,1600.000000,1605.000000,1461.290283,8710600
2018-08-15,1605.000000,1605.000000,1585.000000,1585.000000,1443.080933,8151100
2018-08-16,1585.000000,1585.000000,1575.000000,1580.000000,1438.528687,2990500
2018-08-17,1580.000000,1580.000000,1580.000000,1580.000000,1438.528687,0
2018-08-20,1580.000000,1605.000000,1575.000000,1600.000000,1456.737915,21391900
2018-08-21,1600.000000,1610.000000,1595.000000,1605.000000,1461.290283,17543800
2018-08-22,1605.000000,1605.000000,1605.000000,1605.000000,1461.290283,0
2018-08-23,1605.000000,1625.000000,1600.000000,1625.000000,1479.499390,31541700
2018-08-24,1625.000000,1635.000000,1620.000000,1635.000000,1488.604004,27947800
2018-08-27,1630.000000,1635.000000,1625.000000,1635.000000,1488.604004,16931200
2018-08-28,1640.000000,1640.000000,1620.000000,1625.000000,1479.499390,12604300
2018-08-29,1625.000000,1635.000000,1620.000000,1625.000000,1479.499390,21452100
2018-08-30,1625.000000,1635.000000,1620.000000,1630.000000,1484.051758,17533500
2018-08-31,1630.000000,1635.000000,1625.000000,1630.000000,1484.051758,11519000
2018-09-03,1630.000000,1635.000000,1625.000000,1630.000000,1484.051758,15282600
2018-09-04,1630.000000,1630.000000,1625.000000,1625.000000,1479.499390,17548100
2018-09-05,1625.000000,1630.000000,1570.000000,1620.000000,1474.947144,36096800
2018-09-06,1620.000000,1635.000000,1615.000000,1630.000000,1484.051758,16404000
2018-09-07,1630.000000,1635.000000,1625.000000,1635.000000,1488.604004,11642200
2018-09-10,1640.000000,1640.000000,1625.000000,1640.000000,1493.156372,13182800
2018-09-11,1640.000000,1640.000000,1640.000000,1640.000000,1493.156372,0
2018-09-12,1640.000000,1645.000000,1635.000000,1640.000000,1493.156372,13165500
2018-09-13,1640.000000,1645.000000,1630.000000,1635.000000,1488.604004,53418500
2018-09-14,1635.000000,1660.000000,1635.000000,1650.000000,1502.260986,74046100
2018-09-17,1650.000000,1655.000000,1640.000000,1645.000000,1497.708618,32724500
2018-09-18,1645.000000,1650.000000,1640.000000,1650.000000,1502.260986,29343200
2018-09-19,1650.000000,1655.000000,1645.000000,1655.000000,1506.813232,26028600
2018-09-20,1650.000000,1660.000000,1650.000000,1655.000000,1506.813232,29814200
2018-09-21,1655.000000,1660.000000,1650.000000,1650.000000,1502.260986,25253100
2018-09-24,1655.000000,1655.000000,1645.000000,1650.000000,1502.260986,16856700
2018-09-25,1655.000000,1655.000000,1645.000000,1650.000000,1502.260986,19199500
2018-09-26,1650.000000,1655.000000,1645.000000,1650.000000,1502.260986,11633200
2018-09-27,1650.000000,1660.000000,1645.000000,1660.000000,1511.365601,26588300
2018-09-28,1655.000000,1665.000000,1655.000000,1665.000000,1515.917969,23965300
2018-10-01,1665.000000,1690.000000,1660.000000,1685.000000,1534.127075,31230700
2018-10-02,1685.000000,1690.000000,1675.000000,1680.000000,1529.574951,19085100
2018-10-03,1680.000000,1680.000000,1670.000000,1675.000000,1525.022583,13359300
2018-10-04,1675.000000,1675.000000,1655.000000,1660.000000,1511.365601,7172400
2018-10-05,1660.000000,1660.000000,1645.000000,1655.000000,1506.813232,13673700
2018-10-08,1655.000000,1660.000000,1640.000000,1645.000000,1497.708618,8309200
2018-10-09,1640.000000,1645.000000,1620.000000,1635.000000,1488.604004,16895400
2018-10-10,1635.000000,1655.000000,1630.000000,1650.000000,1502.260986,32971800
2018-10-11,1650.000000,1650.000000,1615.000000,1615.000000,1470.394897,19130600
2018-10-12,1615.000000,1620.000000,1595.000000,1595.000000,1452.185547,7737300
2018-10-15,1595.000000,1630.000000,1595.000000,1625.000000,1479.499390,25110300
2018-10-16,1625.000000,1640.000000,1620.000000,1640.000000,1493.156372,15556100
2018-10-17,1640.000000,1670.000000,1640.000000,1665.000000,1515.917969,21036700
2018-10-18,1665.000000,1670.000000,1655.000000,1670.000000,1520.470215,9950100
2018-10-19,1665.000000,1685.000000,1660.000000,1680.000000,1529.574951,20399800
2018-10-22,1680.000000,1685.000000,1675.000000,1680.000000,1529.574951,11116400
2018-10-23,1680.000000,1690.000000,1680.000000,1685.000000,1534.127075,23756900
2018-10-24,1685.000000,1695.000000,1685.000000,1695.000000,1543.231689,19924800
2018-10-25,1685.000000,1700.000000,1680.000000,1700.000000,1547.784058,24447300
2018-10-26,1700.000000,1705.000000,1695.000000,1700.000000,1547.784058,16568000
2018-10-29,1700.000000,1705.000000,1695.000000,1700.000000,1547.784058,18258700
2018-10-30,1700.000000,1715.000000,1695.000000,1710.000000,1556.888672,31689900
2018-10-31,1710.000000,1710.000000,1695.000000,1705.000000,1552.336426,19285500
2018-11-01,1705.000000,1710.000000,1700.000000,1710.000000,1556.888672,24115500
2018-11-02,1705.000000,1745.000000,1705.000000,1745.000000,1588.754639,31598100
2018-11-05,1745.000000,1750.000000,1720.000000,1725.000000,1570.545654,15636800
2018-11-06,1725.000000,1730.000000,1700.000000,1705.000000,1552.336426,15769000
2018-11-07,1705.000000,1715.000000,1675.000000,1680.000000,1529.574951,15296000
2018-11-08,1680.000000,1690.000000,1680.000000,1690.000000,1538.679443,22822100
2018-11-09,1690.000000,1695.000000,1655.000000,1660.000000,1511.365601,40764200
2018-11-12,1660.000000,1660.000000,1635.000000,1645.000000,1497.708618,43964300
2018-11-13,1645.000000,1655.000000,1640.000000,1650.000000,1502.260986,42601800
2018-11-14,1650.000000,1700.000000,1645.000000,1700.000000,1547.784058,65512500
2018-11-15,1700.000000,1735.000000,1695.000000,1725.000000,1570.545654,23240900
2018-11-16,1725.000000,1740.000000,1720.000000,1730.000000,1575.098022,16167900
2018-11-19,1730.000000,1740.000000,1700.000000,1710.000000,1556.888672,18435400
2018-11-20,1710.000000,1710.000000,1710.000000,1710.000000,1556.888672,0
2018-11-21,1705.000000,1710.000000,1675.000000,1685.000000,1534.127075,16235700
2018-11-22,1685.000000,1695.000000,1685.000000,1695.000000,1543.231689,19660700
2018-11-23,1695.000000,1700.000000,1680.000000,1690.000000,1538.679443,12064600
2018-11-26,1690.000000,1735.000000,1650.000000,1735.000000,1579.650146,63315200
2018-11-27,1735.000000,1735.000000,1705.000000,1710.000000,1556.888672,15086300
2018-11-28,1710.000000,1715.000000,1700.000000,1715.000000,1561.440918,22156400
2018-11-29,1710.000000,1730.000000,1710.000000,1725.000000,1570.545654,37700400
2018-11-30,1725.000000,1730.000000,1715.000000,1715.000000,1561.440918,14125900
2018-12-03,1715.000000,1740.000000,1715.000000,1735.000000,1579.650146,20903900
2018-12-04,1735.000000,1735.000000,1710.000000,1715.000000,1561.440918,11183000
2018-12-05,1715.000000,1720.000000,1695.000000,1715.000000,1561.440918,17749300
2018-12-06,1715.000000,1715.000000,1695.000000,1705.000000,1552.336426,13539900
2018-12-07,1705.000000,1710.000000,1695.000000,1710.000000,1556.888672,22547200
2018-12-10,1710.000000,1710.000000,1695.000000,1700.000000,1547.784058,12030300
2018-12-11,1700.000000,1725.000000,1690.000000,1715.000000,1561.440918,27322100
2018-12-12,1715.000000,1820.000000,1710.000000,1805.000000,1643.382446,59981000
2018-12-13,1805.000000,1895.000000,1800.000000,1880.000000,1711.667114,60348100
2018-12-14,1880.000000,1885.000000,1860.000000,1865.000000,1698.010132,15490500
2018-12-17,1865.000000,1870.000000,1825.000000,1830.000000,1666.143921,27541000
2018-12-18,1825.000000,1825.000000,1755.000000,1790.000000,1629.725586,106405000
2018-12-19,1780.000000,1820.000000,1755.000000,1815.000000,1652.487061,76706500
2018-12-20,1815.000000,1820.000000,1790.000000,1810.000000,1647.934692,17743100
2018-12-21,1810.000000,1825.000000,1800.000000,1820.000000,1657.039307,20190300
2018-12-24,1820.000000,1820.000000,1820.000000,1820.000000,1657.039307,0
2018-12-25,1820.000000,1820.000000,1820.000000,1820.000000,1657.039307,0
2018-12-26,1810.000000,1815.000000,1800.000000,1810.000000,1647.934692,16894600
2018-12-27,1815.000000,1815.000000,1790.000000,1800.000000,1638.830078,19246600
2018-12-28,1800.000000,1800.000000,1775.000000,1795.000000,1634.277832,14677400
2018-12-31,1795.000000,1795.000000,1795.000000,1795.000000,1634.277832,0
2019-01-01,1795.000000,1795.000000,1795.000000,1795.000000,1634.277832,0
2019-01-02,1810.000000,1875.000000,1800.000000,1870.000000,1702.562378,45753600
2019-01-03,1870.000000,1930.000000,1865.000000,1925.000000,1752.637817,55368400
2019-01-04,1925.000000,1945.000000,1910.000000,1945.000000,1770.847046,34593100
2019-01-07,1945.000000,1960.000000,1930.000000,1955.000000,1779.951660,30708400
2019-01-08,1955.000000,1955.000000,1935.000000,1950.000000,1775.399414,43807500
2019-01-09,1950.000000,1965.000000,1945.000000,1955.000000,1779.951660,45061700
2019-01-10,1955.000000,1955.000000,1930.000000,1935.000000,1761.742432,40181300
2019-01-11,1935.000000,1945.000000,1930.000000,1940.000000,1766.294800,38630200
2019-01-14,1940.000000,1940.000000,1925.000000,1930.000000,1757.190063,17862700
2019-01-15,1935.000000,1945.000000,1930.000000,1935.000000,1761.742432,17567500
2019-01-16,1935.000000,1950.000000,1930.000000,1935.000000,1761.742432,24934800
2019-01-17,1930.000000,1950.000000,1930.000000,1940.000000,1766.294800,22823300
2019-01-18,1940.000000,1945.000000,1855.000000,1895.000000,1725.323975,133872800
2019-01-21,1900.000000,1900.000000,1855.000000,1875.000000,1707.114746,80722900
2019-01-22,1875.000000,1910.000000,1855.000000,1910.000000,1738.980957,79880300
2019-01-23,1910.000000,1945.000000,1890.000000,1945.000000,1770.847046,39304600
2019-01-24,1945.000000,1960.000000,1940.000000,1955.000000,1779.951660,41108200
2019-01-25,1955.000000,1965.000000,1950.000000,1950.000000,1775.399414,36889700
2019-01-28,1950.000000,1960.000000,1945.000000,1955.000000,1779.951660,33112900
2019-01-29,1955.000000,1960.000000,1940.000000,1955.000000,1779.951660,28025400
2019-01-30,1955.000000,1970.000000,1950.000000,1960.000000,1784.504028,23329700
2019-01-31,1960.000000,1985.000000,1955.000000,1985.000000,1807.265381,65070300
2019-02-01,1985.000000,2010.000000,1980.000000,2000.000000,1820.922363,33741000
2019-02-04,2000.000000,2010.000000,1980.000000,1990.000000,1811.817749,24671900
2019-02-05,1990.000000,1990.000000,1990.000000,1990.000000,1811.817749,0
2019-02-06,1990.000000,2020.000000,1985.000000,2000.000000,1820.922363,26650600
2019-02-07,2000.000000,2040.000000,1995.000000,2000.000000,1820.922363,26896800
2019-02-08,2000.000000,2010.000000,1980.000000,1985.000000,1807.265381,22331000
2019-02-11,1985.000000,1990.000000,1970.000000,1975.000000,1798.160767,17672900
2019-02-12,1975.000000,1985.000000,1965.000000,1975.000000,1798.160767,22937200
2019-02-13,1975.000000,2000.000000,1975.000000,2000.000000,1820.922363,42591100
2019-02-14,2000.000000,2040.000000,2000.000000,2030.000000,1848.236206,68018600
2019-02-15,2030.000000,2040.000000,1995.000000,2040.000000,1857.340820,88107900
2019-02-18,2040.000000,2100.000000,2030.000000,2070.000000,1884.654663,91132300
2019-02-19,2080.000000,2100.000000,2060.000000,2080.000000,1893.759277,50778600
2019-02-20,2080.000000,2100.000000,2060.000000,2070.000000,1884.654663,28538000
2019-02-21,2070.000000,2080.000000,2050.000000,2070.000000,1884.654663,27934900
2019-02-22,2070.000000,2080.000000,2050.000000,2060.000000,1875.550049,77897100
2019-02-25,2060.000000,2090.000000,2050.000000,2060.000000,1875.550049,53851500
2019-02-26,2070.000000,2080.000000,2050.000000,2060.000000,1875.550049,24051100
2019-02-27,2060.000000,2080.000000,2050.000000,2060.000000,1875.550049,20838600
2019-02-28,2060.000000,2070.000000,2050.000000,2050.000000,1866.445435,16876400
2019-03-01,2050.000000,2090.000000,2050.000000,2070.000000,1884.654663,23721200
2019-03-04,2070.000000,2170.000000,2060.000000,2150.000000,1957.491455,78751200
2019-03-05,2150.000000,2160.000000,2130.000000,2140.000000,1948.386841,32203300
2019-03-06,2140.000000,2150.000000,2110.000000,2140.000000,1948.386841,31022900
2019-03-07,2140.000000,2140.000000,2140.000000,2140.000000,1948.386841,0
2019-03-08,2140.000000,2140.000000,2100.000000,2110.000000,1921.073120,25837100
2019-03-11,2110.000000,2130.000000,2090.000000,2110.000000,1921.073120,23580000
2019-03-12,2110.000000,2150.000000,2100.000000,2140.000000,1948.386841,68317600
2019-03-13,2140.000000,2140.000000,2090.000000,2100.000000,1911.968506,23437100
2019-03-14,2110.000000,2140.000000,2110.000000,2120.000000,1930.177734,44959600
2019-03-15,2130.000000,2150.000000,2120.000000,2140.000000,1948.386841,35352600
2019-03-18,2140.000000,2200.000000,2140.000000,2180.000000,1984.805542,101442800
2019-03-19,2180.000000,2190.000000,2150.000000,2170.000000,1975.700928,72638900
2019-03-20,2170.000000,2200.000000,2160.000000,2180.000000,1984.805542,52217700
2019-03-21,2180.000000,2250.000000,2180.000000,2220.000000,2021.223877,95239400
2019-03-22,2220.000000,2240.000000,2200.000000,2220.000000,2021.223877,32759100
2019-03-25,2220.000000,2230.000000,2180.000000,2200.000000,2003.014526,25480200
2019-03-26,2200.000000,2240.000000,2190.000000,2230.000000,2030.328369,48190600
2019-03-27,2250.000000,2250.000000,2210.000000,2230.000000,2030.328369,23380800
2019-03-28,2220.000000,2240.000000,2210.000000,2230.000000,2030.328369,20626000
2019-03-29,2230.000000,2240.000000,2200.000000,2220.000000,2021.223877,25033200
2019-04-01,2210.000000,2240.000000,2200.000000,2210.000000,2012.119141,49170600
2019-04-02,2220.000000,2240.000000,2210.000000,2220.000000,2021.223877,21369300
2019-04-03,2220.000000,2220.000000,2220.000000,2220.000000,2021.223877,0
2019-04-04,2230.000000,2250.000000,2210.000000,2220.000000,2021.223877,18902800
2019-04-05,2220.000000,2250.000000,2210.000000,2230.000000,2030.328369,33680600
2019-04-08,2250.000000,2260.000000,2220.000000,2240.000000,2039.433105,101190600
2019-04-09,2240.000000,2250.000000,2220.000000,2240.000000,2039.433105,57591100
2019-04-10,2240.000000,2250.000000,2210.000000,2230.000000,2030.328369,72197200
2019-04-11,2240.000000,2250.000000,2220.000000,2230.000000,2030.328369,21429500
2019-04-12,2230.000000,2250.000000,2220.000000,2240.000000,2039.433105,19785200
2019-04-15,2240.000000,2260.000000,2200.000000,2210.000000,2012.119141,88684400
2019-04-16,2210.000000,2250.000000,2180.000000,2250.000000,2048.537598,116226700
2019-04-17,2250.000000,2250.000000,2250.000000,2250.000000,2048.537598,0
2019-04-18,2270.000000,2360.000000,2250.000000,2340.000000,2130.479248,119538200
2019-04-19,2340.000000,2340.000000,2340.000000,2340.000000,2130.479248,0
2019-04-22,2340.000000,2400.000000,2340.000000,2390.000000,2176.002441,91552200
2019-04-23,2390.000000,2410.000000,2380.000000,2400.000000,2185.106934,59717300
2019-04-24,2400.000000,2410.000000,2390.000000,2400.000000,2185.106934,64047700
2019-04-25,2400.000000,2430.000000,2390.000000,2410.000000,2194.211670,81058700
2019-04-26,2410.000000,2420.000000,2380.000000,2420.000000,2203.316162,70404100
2019-04-29,2420.000000,2430.000000,2400.000000,2420.000000,2203.316162,40812300
2019-04-30,2420.000000,2490.000000,2410.000000,2470.000000,2248.839111,85182800
2019-05-01,2470.000000,2470.000000,2470.000000,2470.000000,2248.839111,0
2019-05-02,2470.000000,2530.000000,2470.000000,2510.000000,2285.257813,132112100
2019-05-03,2510.000000,2550.000000,2500.000000,2540.000000,2312.571533,129511800
2019-05-06,2540.000000,2540.000000,2520.000000,2540.000000,2312.571533,50842600
2019-05-07,2540.000000,2650.000000,2530.000000,2640.000000,2403.617676,117997200
2019-05-08,2640.000000,2680.000000,2620.000000,2670.000000,2430.931152,88500900
2019-05-09,2670.000000,2750.000000,2660.000000,2700.000000,2458.245117,66963000
2019-05-10,2700.000000,2760.000000,2700.000000,2710.000000,2467.349854,66520400
2019-05-13,2710.000000,2760.000000,2700.000000,2720.000000,2476.454346,70603200
2019-05-14,2720.000000,2730.000000,2540.000000,2550.000000,2321.675781,53130600
2019-05-15,2550.000000,2580.000000,2390.000000,2400.000000,2185.106934,62936500
2019-05-16,2400.000000,2490.000000,2360.000000,2490.000000,2267.048340,36855400
2019-05-17,2500.000000,2620.000000,2500.000000,2520.000000,2294.362305,41695900
2019-05-20,2520.000000,2570.000000,2510.000000,2570.000000,2339.885010,34993400
2019-05-21,2570.000000,2660.000000,2570.000000,2660.000000,2421.826904,50823900
2019-05-22,2660.000000,2660.000000,2550.000000,2640.000000,2403.617676,44361800
2019-05-23,2600.000000,2640.000000,2540.000000,2540.000000,2312.571533,37476200
2019-05-24,2540.000000,2650.000000,2540.000000,2640.000000,2403.617676,48283900
2019-05-27,2640.000000,2650.000000,2570.000000,2590.000000,2358.094482,33574000
2019-05-28,2590.000000,2620.000000,2570.000000,2610.000000,2376.303467,68148000
2019-05-29,2600.000000,2730.000000,2600.000000,2730.000000,2485.558838,51476600
2019-05-30,2730.000000,2730.000000,2730.000000,2730.000000,2485.558838,0
2019-05-31,2730.000000,2880.000000,2730.000000,2850.000000,2594.814209,56049600
2019-06-03,2850.000000,2850.000000,2850.000000,2850.000000,2594.814209,0
2019-06-04,2850.000000,2850.000000,2850.000000,2850.000000,2594.814209,0
2019-06-05,2850.000000,2850.000000,2850.000000,2850.000000,2594.814209,0
2019-06-06,2850.000000,2850.000000,2850.000000,2850.000000,2594.814209,0
2019-06-07,2850.000000,2850.000000,2850.000000,2850.000000,2594.814209,0
2019-06-10,2850.000000,3010.000000,2850.000000,2880.000000,2622.128418,50717500
2019-06-11,2880.000000,2930.000000,2850.000000,2870.000000,2613.023682,24203100
2019-06-12,2870.000000,2880.000000,2770.000000,2770.000000,2521.977539,33374000
2019-06-13,2770.000000,2950.000000,2750.000000,2950.000000,2685.860596,35035000
2019-06-14,2950.000000,3180.000000,2940.000000,3080.000000,2804.220215,40721400
2019-06-17,3080.000000,3280.000000,3070.000000,3200.000000,2913.475830,44992400
2019-06-18,3200.000000,3300.000000,3130.000000,3190.000000,2904.371094,41381100
2019-06-19,null,null,null,null,null,null
2019-06-20,3050.000000,3110.000000,2840.000000,2860.000000,2603.919189,45116300
2019-06-21,2880.000000,3030.000000,2860.000000,3020.000000,2749.592529,33910800
2019-06-24,3020.000000,3150.000000,2980.000000,3140.000000,2858.848145,36360200
2019-06-25,3140.000000,3340.000000,3140.000000,3250.000000,2958.998779,46876000
2019-06-26,3250.000000,3290.000000,3140.000000,3160.000000,2877.057373,38917000
2019-06-27,3160.000000,3230.000000,3160.000000,3180.000000,2895.266602,32809400
2019-06-28,3200.000000,3480.000000,3190.000000,3450.000000,3141.091309,55584400
2019-07-01,3480.000000,3510.000000,3350.000000,3420.000000,3113.777344,32527500
2019-07-02,3430.000000,3450.000000,3270.000000,3290.000000,2995.417236,40768300
2019-07-03,3290.000000,3370.000000,3270.000000,3350.000000,3050.045166,28184800
2019-07-04,3350.000000,3400.000000,3320.000000,3380.000000,3077.358887,32338400
2019-07-05,3400.000000,3430.000000,3290.000000,3290.000000,2995.417236,26892400
2019-07-08,3300.000000,3320.000000,3150.000000,3320.000000,3022.731201,37583800
2019-07-09,3330.000000,3450.000000,3320.000000,3360.000000,3059.149902,35416900
2019-07-10,3360.000000,3470.000000,3360.000000,3390.000000,3086.463379,35001000
2019-07-11,3400.000000,3630.000000,3400.000000,3630.000000,3304.974121,45375600
2019-07-12,3630.000000,3660.000000,3400.000000,3420.000000,3113.777344,35533300
2019-07-15,3430.000000,3600.000000,3430.000000,3600.000000,3277.660156,40733300
2019-07-16,3610.000000,3630.000000,3500.000000,3570.000000,3250.346436,26584600
2019-07-17,3570.000000,3590.000000,3500.000000,3520.000000,3204.823242,28350300
2019-07-18,3530.000000,3550.000000,3450.000000,3470.000000,3159.300293,27907800
2019-07-19,3480.000000,3500.000000,3380.000000,3390.000000,3086.463379,34996300
2019-07-22,3390.000000,3500.000000,3280.000000,3280.000000,2986.312744,37895400
2019-07-23,3280.000000,3480.000000,3240.000000,3480.000000,3168.405029,28198100
2019-07-24,3490.000000,3500.000000,3360.000000,3380.000000,3077.358887,27304300
2019-07-25,3400.000000,3420.000000,3310.000000,3360.000000,3059.149902,33974000
2019-07-26,3380.000000,3380.000000,3280.000000,3300.000000,3004.521973,29178100
2019-07-29,3300.000000,3300.000000,3170.000000,3180.000000,2895.266602,37825500
2019-07-30,3200.000000,3230.000000,3160.000000,3180.000000,2895.266602,36711900
2019-07-31,3180.000000,3260.000000,3120.000000,3170.000000,2886.161865,45541700
2019-08-01,3230.000000,3470.000000,3170.000000,3460.000000,3150.196045,47787400
2019-08-02,3460.000000,3530.000000,3330.000000,3520.000000,3204.823242,35134200
2019-08-05,3510.000000,3520.000000,3460.000000,3520.000000,3204.823242,32485900
2019-08-06,3490.000000,3490.000000,3280.000000,3340.000000,3040.940430,38795300
2019-08-07,3350.000000,3390.000000,3250.000000,3300.000000,3004.521973,31216700
2019-08-08,3290.000000,3330.000000,3190.000000,3190.000000,2904.371094,34245600
2019-08-09,3210.000000,3300.000000,3210.000000,3270.000000,2977.208008,24688700
2019-08-12,3300.000000,3310.000000,3210.000000,3240.000000,2949.894287,23059200
2019-08-13,3210.000000,3280.000000,3200.000000,3240.000000,2949.894287,28862100
2019-08-14,3240.000000,3300.000000,3220.000000,3220.000000,2931.685059,30489400
2019-08-15,3160.000000,3170.000000,3130.000000,3160.000000,2877.057373,28075000
2019-08-16,3170.000000,3210.000000,3130.000000,3170.000000,2886.161865,27797500
2019-08-19,3200.000000,3370.000000,3200.000000,3350.000000,3050.045166,34909900
2019-08-20,3380.000000,3440.000000,3200.000000,3200.000000,2913.475830,52177900
2019-08-21,3220.000000,3240.000000,3140.000000,3200.000000,2913.475830,36513900
2019-08-22,3220.000000,3260.000000,3160.000000,3200.000000,2913.475830,31814100
2019-08-23,3240.000000,3290.000000,3190.000000,3230.000000,2940.789795,31253000
2019-08-26,3200.000000,3280.000000,3170.000000,3280.000000,2986.312744,31894600
2019-08-27,3290.000000,3320.000000,3260.000000,3310.000000,3013.626465,30784500
2019-08-28,3270.000000,3330.000000,3260.000000,3300.000000,3004.521973,26126600
